Cruise ,Sample_Date,Month,Day,Year,Start_Time,Transect_Name,Distance_Offshore_nmi,Bottom_Depth,Station_Code,Haul,Station,Lat,Lon,Study_Type,Repeat,MMED,Liner_Mesh,Extension,California_market_squid_,
14,9/27/2002,9,27,2002,7:59,Queets River,6,28,092702QR06,7,QR06,47.52667,-124.5067,Regular,FALSE,No,0.8,No,0,
14,9/27/2002,9,27,2002,9:50,Queets River,10,50,092702QR10,8,QR10,47.525,-124.6017,Regular,FALSE,No,0.8,No,0.327143357,
14,9/27/2002,9,27,2002,18:06,Queets River,10,52,092702QR10B,12,QR10,47.535,-124.61,Regular,TRUE,No,0.8,No,0,1
14,9/27/2002,9,27,2002,11:31,Queets River,14,76,092702QR14,9,QR14,47.53833,-124.7033,Regular,FALSE,No,0.8,No,0,
14,9/27/2002,9,27,2002,13:33,Queets River,19,111,092702QR19,10,QR19,47.53,-124.8067,Regular,FALSE,No,0.8,No,0,
14,9/27/2002,9,27,2002,15:23,Queets River,24,177,092702QR24,11,QR24,47.525,-124.9283,Regular,FALSE,No,0.8,No,0,
14,9/28/2002,9,28,2002,8:01,Grays Harbor,6,36,092802GH06,13,GH06,46.99667,-124.3183,Regular,FALSE,No,0.8,No,0.296893343,
14,9/28/2002,9,28,2002,9:41,Grays Harbor,10,54,092802GH10,14,GH10,46.99667,-124.4033,Regular,FALSE,No,0.8,No,0,
14,9/28/2002,9,28,2002,11:33,Grays Harbor,16,77,092802GH16,15,GH16,46.99667,-124.5533,Regular,FALSE,No,0.8,No,0,
14,9/28/2002,9,28,2002,12:30,Grays Harbor,16,78,092802GH16B,16,GH16,47.01667,-124.5833,Regular,TRUE,No,0.8,No,0,1
14,9/28/2002,9,28,2002,14:35,Grays Harbor,21,111,092802GH21,17,GH21,46.99667,-124.69,Regular,FALSE,No,0.8,No,0,
14,9/28/2002,9,28,2002,16:22,Grays Harbor,26,150,092802GH26,18,GH26,46.99667,-124.8083,Regular,FALSE,No,0.8,No,0,
14,9/28/2002,9,28,2002,18:17,Grays Harbor,31,153,092802GH31,19,GH31,46.99833,-124.9383,Regular,FALSE,No,0.8,No,0,
14,9/29/2002,9,29,2002,7:28,Willapa Bay,5,29,092902WB05,20,WB05,46.63833,-124.1817,Regular,FALSE,No,0.8,No,0,
14,9/29/2002,9,29,2002,9:30,Willapa Bay,9,58,092902WB09,21,WB09,46.67167,-124.3033,Regular,FALSE,No,0.8,No,0,
14,9/29/2002,9,29,2002,11:43,Willapa Bay,14,78,092902WB14,22,WB14,46.66333,-124.395,Regular,FALSE,No,0.8,No,0,
14,9/29/2002,9,29,2002,13:35,Willapa Bay,19,110,092902WB19,23,WB19,46.665,-124.5083,Regular,FALSE,No,0.8,No,0,
14,9/29/2002,9,29,2002,15:25,Willapa Bay,23,125,092902WB23,24,WB23,46.665,-124.6017,Regular,FALSE,No,0.8,No,0,
14,9/30/2002,9,30,2002,7:27,Columbia River,4,29,093002CR04,25,CR04,46.15667,-124.0683,Regular,FALSE,No,0.8,No,0,
14,9/30/2002,9,30,2002,9:11,Columbia River,7,53,093002CR07,26,CR07,46.14833,-124.1417,Regular,FALSE,No,0.8,No,0,
14,9/30/2002,9,30,2002,10:55,Columbia River,10,75,093002CR10,27,CR10,46.15833,-124.2083,Regular,FALSE,No,0.8,No,0,
14,9/30/2002,9,30,2002,12:41,Columbia River,15,110,093002CR15,28,CR15,46.15833,-124.3283,Regular,FALSE,No,0.8,No,1.582401052,
14,9/30/2002,9,30,2002,14:41,Columbia River,20,130,093002CR20,29,CR20,46.175,-124.4117,Regular,FALSE,No,0.8,No,0,
14,9/30/2002,9,30,2002,16:45,Columbia River,25,150,093002CR25,30,CR25,46.16,-124.5517,Regular,FALSE,No,0.8,No,0,
14,10/1/2002,10,1,2002,7:30,Cape Meares,1,28,100102CM01,31,CM01,45.48167,-124.0117,Regular,FALSE,No,0.8,No,0,
14,10/1/2002,10,1,2002,9:28,Cape Meares,3,56,100102CM03,32,CM03,45.47667,-124.035,Regular,FALSE,No,0.8,No,0,
14,10/1/2002,10,1,2002,11:25,Cape Meares,5,84,100102CM05,33,CM05,45.47333,-124.0833,Regular,FALSE,No,0.8,No,0.337207481,
14,10/1/2002,10,1,2002,17:33,Cape Meares,5,83,100102CM05B,36,CM05,45.475,-124.0833,Regular,TRUE,No,0.8,No,0.903259142,
14,10/1/2002,10,1,2002,13:15,Cape Meares,10,131,100102CM10,34,CM10,45.48167,-124.2067,Regular,FALSE,No,0.8,No,0,
14,10/1/2002,10,1,2002,15:05,Cape Meares,15,173,100102CM15,35,CM15,45.475,-124.3133,Regular,FALSE,No,0.8,No,0,
14,10/2/2002,10,2,2002,7:31,Cascade Head,1,29,100202CH01,37,CH01,45.04667,-124.0383,Regular,FALSE,No,0.8,No,0,
14,10/2/2002,10,2,2002,18:42,Cascade Head,1,34,100202CH01B,43,CH01,45.04333,-124.035,Regular,TRUE,No,0.8,No,0,1
14,10/2/2002,10,2,2002,9:27,Cascade Head,2,56,100202CH02,38,CH02,45.03833,-124.075,Regular,FALSE,No,0.8,No,0,
14,10/2/2002,10,2,2002,11:17,Cascade Head,5,93,100202CH05,39,CH05,45.04333,-124.1317,Regular,FALSE,No,0.8,No,0,
14,10/2/2002,10,2,2002,17:24,Cascade Head,5,92,100202CH05B,42,CH05,45.035,-124.135,Regular,TRUE,No,0.8,No,0,1
14,10/2/2002,10,2,2002,13:07,Cascade Head,10,142,100202CH10,40,CH10,45.04,-124.2283,Regular,FALSE,No,0.8,No,0,
14,10/2/2002,10,2,2002,15:04,Cascade Head,15,203,100202CH15,41,CH15,45.04667,-124.34,Regular,FALSE,No,0.8,No,0,
14,10/3/2002,10,3,2002,7:48,Newport,3,44,100302NH03,44,NH03,44.68,-124.125,Regular,FALSE,No,0.8,No,0,
14,10/3/2002,10,3,2002,9:43,Newport,5,58,100302NH05,45,NH05,44.67667,-124.175,Regular,FALSE,No,0.8,No,0.29945704,
14,10/3/2002,10,3,2002,11:35,Newport,10,78,100302NH10,46,NH10,44.66667,-124.2833,Regular,FALSE,No,0.8,No,0,
14,10/3/2002,10,3,2002,13:32,Newport,15,92,100302NH15,47,NH15,44.67,-124.405,Regular,FALSE,No,0.8,No,9.82082519,
14,10/3/2002,10,3,2002,15:38,Newport,20,134,100302NH20,48,NH20,44.66667,-124.52,Regular,FALSE,No,0.8,No,0,
15,5/20/2003,5,20,2003,16:53,Columbia River,4,25,052003CR04,1,CR04,46.16,-124.07,Regular,FALSE,No,0.8,No,0,
15,5/20/2003,5,20,2003,18:20,Columbia River,7,55,052003CR07,2,CR07,46.15833,-124.1583,Regular,FALSE,No,0.8,No,0,
15,5/20/2003,5,20,2003,19:42,Columbia River,10,74,052003CR10,3,CR10,46.16667,-124.2183,Regular,FALSE,No,0.8,No,0,
15,5/21/2003,5,21,2003,10:20,Columbia River,15,107,052103CR15,4,CR15,46.17467,-124.3303,Regular,FALSE,No,0.8,No,0,
15,5/21/2003,5,21,2003,12:01,Columbia River,20,125,052103CR20,5,CR20,46.15183,-124.4495,Regular,FALSE,No,0.8,No,0,
15,5/21/2003,5,21,2003,14:15,Columbia River,25,148,052103CR25,6,CR25,46.1755,-124.5605,Regular,FALSE,No,0.8,No,0,
15,5/21/2003,5,21,2003,20:05,Columbia River,25,149,052103CR25B,9,CR25,46.16983,-124.5588,Regular,TRUE,No,0.8,No,0,1
15,5/21/2003,5,21,2003,16:07,Columbia River,30,570,052103CR30,7,CR30,46.16833,-124.6892,Regular,FALSE,No,0.8,No,0,
15,5/21/2003,5,21,2003,17:53,Columbia River,35,1082,052103CR35,8,CR35,46.173,-124.7907,Regular,FALSE,No,0.8,No,0,
15,5/22/2003,5,22,2003,10:22,Grays Harbor,6,35,052203GH06,10,GH06,46.9935,-124.3142,Regular,FALSE,No,0.8,No,97.21914876,
15,5/22/2003,5,22,2003,11:55,Grays Harbor,10,52,052203GH10,11,GH10,46.99067,-124.4128,Regular,FALSE,No,0.8,No,37.7956162,
15,5/22/2003,5,22,2003,13:45,Grays Harbor,16,74,052203GH16,12,GH16,47.01083,-124.5595,Regular,FALSE,No,0.8,No,3.858179156,
15,5/22/2003,5,22,2003,15:46,Grays Harbor,21,109,052203GH21,13,GH21,47.00867,-124.6928,Regular,FALSE,No,0.8,No,0.265368459,
15,5/22/2003,5,22,2003,17:30,Grays Harbor,26,147,052203GH26,14,GH26,47.0085,-124.8108,Regular,FALSE,No,0.8,No,0,
15,5/22/2003,5,22,2003,19:15,Grays Harbor,31,150,052203GH31,15,GH31,47.001,-124.9378,Regular,FALSE,No,0.8,No,0,
15,5/23/2003,5,23,2003,8:50,Cape Meares,1,30,052303CM01,16,CM01,45.47617,-124.0095,Regular,FALSE,No,0.8,No,0,
15,5/23/2003,5,23,2003,10:23,Cape Meares,3,55,052303CM03,17,CM03,45.5065,-124.0432,Regular,FALSE,No,0.8,No,0,
15,5/23/2003,5,23,2003,12:10,Cape Meares,5,80,052303CM05,18,CM05,45.47217,-124.0857,Regular,FALSE,No,0.8,No,0,
15,5/23/2003,5,23,2003,13:50,Cape Meares,10,127,052303CM10,19,CM10,45.47433,-124.1975,Regular,FALSE,No,0.8,No,0,
15,5/23/2003,5,23,2003,15:32,Cape Meares,15,170,052303CM15,20,CM15,45.47233,-124.3168,Regular,FALSE,No,0.8,No,0,
15,5/23/2003,5,23,2003,17:14,Cape Meares,20,247,052303CM20,21,CM20,45.4765,-124.4468,Regular,FALSE,No,0.8,No,0,
16,6/23/2003,6,23,2003,8:54,Tatoosh Island,2,28,062303TI02,1,TI02,48.33933,-124.724,Regular,FALSE,No,0.8,No,0,
16,6/23/2003,6,23,2003,10:35,Tatoosh Island,5,38,062303TI05,2,TI05,48.32633,-124.773,Regular,FALSE,No,0.8,No,0,
16,6/23/2003,6,23,2003,12:13,Tatoosh Island,7,64,062303TI07,3,TI07,48.34417,-124.83,Regular,FALSE,No,0.8,No,0,
16,6/23/2003,6,23,2003,14:06,Tatoosh Island,9,186,062303TI09,4,TI09,48.34717,-124.8755,Regular,FALSE,No,0.8,No,0,
16,6/23/2003,6,23,2003,16:17,Tatoosh Island,14,220,062303TI14,5,TI14,48.32883,-125.0068,Regular,FALSE,No,0.8,No,0,
16,6/23/2003,6,23,2003,18:33,Tatoosh Island,19,118,062303TI19,6,TI19,48.3255,-125.1445,Regular,FALSE,No,0.8,No,0,
16,6/24/2003,6,24,2003,8:19,LaPush,4,32,062403LP04,7,LP04,47.90383,-124.7365,Regular,FALSE,No,0.8,No,0,
16,6/24/2003,6,24,2003,9:15,LaPush,4,32,062403LP04B,8,LP04,47.9265,-124.7532,Regular,TRUE,No,0.8,No,0,1
16,6/24/2003,6,24,2003,10:54,LaPush,6,49,062403LP06,9,LP06,47.92833,-124.7933,Regular,FALSE,No,0.8,No,0.257511023,
16,6/24/2003,6,24,2003,13:46,LaPush,9,77,062403LP09,10,LP09,47.92733,-124.8743,Regular,FALSE,No,0.8,No,0,
16,6/24/2003,6,24,2003,15:51,LaPush,12,102,062403LP12,11,LP12,47.9285,-124.9575,Regular,FALSE,No,0.8,No,0.262936243,
16,6/24/2003,6,24,2003,17:56,LaPush,17,134,062403LP17,12,LP17,47.9285,-125.0913,Regular,FALSE,No,0.8,No,0,
16,6/24/2003,6,24,2003,20:17,LaPush,22,175,062403LP22,13,LP22,47.922,-125.1953,Regular,FALSE,No,0.8,No,0,
16,6/25/2003,6,25,2003,8:36,Queets River,6,27,062503QR06,14,QR06,47.5385,-124.5118,Regular,FALSE,No,0.8,No,0,
16,6/25/2003,6,25,2003,10:16,Queets River,10,52,062503QR10,15,QR10,47.54683,-124.6132,Regular,FALSE,No,0.8,No,0,
16,6/25/2003,6,25,2003,12:11,Queets River,14,76,062503QR14,16,QR14,47.54483,-124.7045,Regular,FALSE,No,0.8,No,0,
16,6/25/2003,6,25,2003,14:24,Queets River,19,114,062503QR19,17,QR19,47.5455,-124.8112,Regular,FALSE,No,0.8,No,0,
16,6/25/2003,6,25,2003,16:56,Queets River,24,171,062503QR24,18,QR24,47.54083,-124.937,Regular,FALSE,No,0.8,No,0,
16,6/25/2003,6,25,2003,19:49,Queets River,29,502,062503QR29,19,QR29,47.54133,-125.0623,Regular,FALSE,No,0.8,No,0,
16,6/26/2003,6,26,2003,8:11,Grays Harbor,3,22,062603GH03,20,GH03,46.995,-124.2492,Regular,FALSE,No,0.8,No,3.285365307,
16,6/26/2003,6,26,2003,11:17,Grays Harbor,6,35,062603GH06,21,GH06,47.008,-124.3195,Regular,FALSE,No,0.8,No,2.713145856,
16,6/26/2003,6,26,2003,13:06,Grays Harbor,10,52,062603GH10,22,GH10,47.01367,-124.4188,Regular,FALSE,No,0.8,No,11.50498152,
16,6/26/2003,6,26,2003,15:40,Grays Harbor,16,77,062603GH16,23,GH16,47.01333,-124.5615,Regular,FALSE,No,0.8,No,29.77240699,
16,6/26/2003,6,26,2003,18:06,Grays Harbor,21,110,062603GH21,24,GH21,46.996,-124.6933,Regular,FALSE,No,0.8,No,0,
16,6/26/2003,6,26,2003,20:03,Grays Harbor,26,149,062603GH26,25,GH26,47.00834,-124.8198,Regular,FALSE,No,0.8,No,0,
16,6/27/2003,6,27,2003,8:11,Willapa Bay,5,27,062703WB05,26,WB05,46.64633,-124.1815,Regular,FALSE,No,0.8,No,0,
16,6/27/2003,6,27,2003,10:42,Willapa Bay,9,56,062703WB09,27,WB09,46.681,-124.2852,Regular,FALSE,No,0.8,No,98.329386,
16,6/27/2003,6,27,2003,12:41,Willapa Bay,14,79,062703WB14,28,WB14,46.65733,-124.3908,Regular,FALSE,No,0.8,No,89.88585281,
16,6/27/2003,6,27,2003,14:50,Willapa Bay,19,106,062703WB19,29,WB19,46.67484,-124.5067,Regular,FALSE,No,0.8,No,0,
16,6/27/2003,6,27,2003,16:48,Willapa Bay,23,124,062703WB23,30,WB23,46.67783,-124.608,Regular,FALSE,No,0.8,No,0.797347841,
16,6/27/2003,6,27,2003,17:52,Willapa Bay,23,136,062703WB23B,31,WB23,46.645,-124.609,Regular,TRUE,No,0.8,No,0,1
16,6/27/2003,6,27,2003,20:07,Willapa Bay,30,264,062703WB30,32,WB30,46.66933,-124.7855,Regular,FALSE,No,0.8,No,0,
16,6/28/2003,6,28,2003,8:13,Columbia River,4,24,062803CR04,33,CR04,46.1535,-124.0635,Regular,FALSE,No,0.8,No,0,
16,6/28/2003,6,28,2003,9:54,Columbia River,7,53,062803CR07,34,CR07,46.165,-124.1453,Regular,FALSE,No,0.8,No,0,
16,6/28/2003,6,28,2003,11:39,Columbia River,10,73,062803CR10,35,CR10,46.15083,-124.1983,Regular,FALSE,No,0.8,No,0,
16,6/28/2003,6,28,2003,14:28,Columbia River,15,112,062803CR15,36,CR15,46.19033,-124.3448,Regular,FALSE,No,0.8,No,120.970133,
16,6/28/2003,6,28,2003,16:56,Columbia River,20,130,062803CR20,37,CR20,46.19083,-124.4545,Regular,FALSE,No,0.8,No,44.11921816,
16,6/28/2003,6,28,2003,19:06,Columbia River,25,150,062803CR25,38,CR25,46.187,-124.5608,Regular,FALSE,No,0.8,No,0,
16,6/29/2003,6,29,2003,15:23,Columbia River,25,150,062903CR25,42,CR25,46.17667,-124.5625,Regular,TRUE,No,0.8,No,9.357434529,
16,6/29/2003,6,29,2003,8:20,Columbia River,30,250,062903CR30,39,CR30,46.16967,-124.6703,Regular,FALSE,No,0.8,No,0,
16,6/29/2003,6,29,2003,10:46,Columbia River,35,1078,062903CR35,40,CR35,46.16317,-124.7868,Regular,FALSE,No,0.8,No,0,
16,6/29/2003,6,29,2003,12:45,Columbia River,40,810,062903CR40,41,CR40,46.17467,-124.9223,Regular,FALSE,No,0.8,No,0,
16,6/30/2003,6,30,2003,8:15,Cape Meares,1,35,063003CM01,43,CM01,45.457,-124.0192,Regular,FALSE,No,0.8,No,2.772654429,
16,6/30/2003,6,30,2003,9:53,Cape Meares,3,55,063003CM03,44,CM03,45.46733,-124.0333,Regular,FALSE,No,0.8,No,5.530768125,
16,6/30/2003,6,30,2003,10:47,Cape Meares,3,58,063003CM03B,45,CM03,45.50467,-124.0498,Regular,TRUE,No,0.8,No,11.68817912,
16,6/30/2003,6,30,2003,12:31,Cape Meares,5,77,063003CM05,46,CM05,45.46567,-124.0778,Regular,FALSE,No,0.8,No,10.89078768,
16,6/30/2003,6,30,2003,14:26,Cape Meares,10,131,063003CM10,47,CM10,45.46833,-124.2022,Regular,FALSE,No,0.8,No,6.677124914,
16,6/30/2003,6,30,2003,16:23,Cape Meares,15,173,063003CM15,48,CM15,45.47167,-124.3127,Regular,FALSE,No,0.8,No,135.8990426,
16,6/30/2003,6,30,2003,18:20,Cape Meares,20,245,063003CM20,49,CM20,45.498,-124.453,Regular,FALSE,No,0.8,No,11.02812458,
16,6/30/2003,6,30,2003,20:24,Cape Meares,25,472,063003CM25,50,CM25,45.48533,-124.5628,Regular,FALSE,No,0.8,No,0,
16,7/1/2003,7,1,2003,7:57,Cascade Head,1,24,070103CH01,51,CH01,45.04133,-124.0368,Regular,FALSE,No,0.8,No,0,
16,7/1/2003,7,1,2003,9:33,Cascade Head,2,56,070103CH02,52,CH02,45.06883,-124.0765,Regular,FALSE,No,0.8,No,21.51146678,
16,7/1/2003,7,1,2003,11:17,Cascade Head,5,93,070103CH05,53,CH05,45.06633,-124.1337,Regular,FALSE,No,0.8,No,11.18877895,
16,7/1/2003,7,1,2003,13:18,Cascade Head,10,144,070103CH10,54,CH10,45.06317,-124.232,Regular,FALSE,No,0.8,No,6.557311438,
16,7/1/2003,7,1,2003,15:20,Cascade Head,15,203,070103CH15,55,CH15,45.062,-124.34,Regular,FALSE,No,0.8,No,0,
16,7/1/2003,7,1,2003,17:28,Cascade Head,20,341,070103CH20,56,CH20,45.06667,-124.4598,Regular,FALSE,No,0.8,No,0,
16,7/1/2003,7,1,2003,19:25,Cascade Head,25,395,070103CH25,57,CH25,45.05183,-124.572,Regular,FALSE,No,0.8,No,0,
16,7/2/2003,7,2,2003,8:03,Newport,3,42,070203NH03,58,NH03,44.64867,-124.1298,Regular,FALSE,No,0.8,No,0.322346525,
16,7/2/2003,7,2,2003,9:50,Newport,5,50,070203NH05,59,NH05,44.64083,-124.1737,Regular,FALSE,No,0.8,No,0.320808924,
16,7/2/2003,7,2,2003,11:49,Newport,10,77,070203NH10,60,NH10,44.68533,-124.2928,Regular,FALSE,No,0.8,No,127.5117873,
16,7/2/2003,7,2,2003,13:41,Newport,15,87,070203NH15,61,NH15,44.67717,-124.4073,Regular,FALSE,No,0.8,No,1.852135858,
16,7/2/2003,7,2,2003,14:34,Newport,15,85,070203NH15B,62,NH15,44.64183,-124.4113,Regular,TRUE,No,0.8,No,0,1
16,7/2/2003,7,2,2003,16:30,Newport,20,132,070203NH20,63,NH20,44.67467,-124.5217,Regular,FALSE,No,0.8,No,6.17474862,
16,7/2/2003,7,2,2003,18:18,Newport,25,285,070203NH25,64,NH25,44.6805,-124.6432,Regular,FALSE,No,0.8,No,0,
16,7/3/2003,7,3,2003,6:38,Newport,20,131,070303NH20,65,NH20,44.67667,-124.5223,Regular,TRUE,No,0.8,No,0,1
17,9/26/2003,9,26,2003,9:45,LaPush,4,34,092603LP04,1,LP04,47.91238,-124.736,Regular,FALSE,No,0.8,No,0,
17,9/26/2003,9,26,2003,11:38,LaPush,6,51,092603LP06,2,LP06,47.9124,-124.7798,Regular,FALSE,No,0.8,No,0,
17,9/26/2003,9,26,2003,13:42,LaPush,9,80,092603LP09,3,LP09,47.919,-124.8727,Regular,FALSE,No,0.8,No,0,
17,9/26/2003,9,26,2003,15:54,LaPush,12,107,092603LP12,4,LP12,47.91417,-124.9597,Regular,FALSE,No,0.8,No,0,
17,9/26/2003,9,26,2003,18:00,LaPush,17,135,092603LP17,5,LP17,47.92183,-125.0823,Regular,FALSE,No,0.8,No,0,
17,9/27/2003,9,27,2003,7:41,Queets River,6,27,092703QR06,6,QR06,47.5215,-124.4968,Regular,FALSE,No,0.8,No,0,
17,9/27/2003,9,27,2003,10:52,Queets River,10,54,092703QR10,7,QR10,47.52383,-124.602,Regular,FALSE,No,0.8,No,0.314707109,
17,9/27/2003,9,27,2003,13:06,Queets River,14,78,092703QR14,8,QR14,47.535,-124.6987,Regular,FALSE,No,0.8,No,0,
17,9/27/2003,9,27,2003,15:12,Queets River,19,119,092703QR19,9,QR19,47.516,-124.8077,Regular,FALSE,No,0.8,No,0,
17,9/27/2003,9,27,2003,17:30,Queets River,24,180,092703QR24,10,QR24,47.528,-124.9335,Regular,FALSE,No,0.8,No,0,
17,9/28/2003,9,28,2003,10:07,Grays Harbor,6,38,092803GH06,12,GH06,46.99833,-124.3172,Regular,FALSE,No,0.8,No,0,
17,9/28/2003,9,28,2003,12:06,Grays Harbor,10,57,092803GH10,13,GH10,47.012,-124.4202,Regular,FALSE,No,0.8,No,0,
17,9/28/2003,9,28,2003,14:17,Grays Harbor,16,81,092803GH16,14,GH16,47.01033,-124.5588,Regular,FALSE,No,0.8,No,0,
17,9/28/2003,9,28,2003,16:25,Grays Harbor,21,114,092803GH21,15,GH21,47.007,-124.6962,Regular,FALSE,No,0.8,No,0,
17,9/28/2003,9,28,2003,18:30,Grays Harbor,26,150,092803GH26,16,GH26,47.01,-124.8145,Regular,FALSE,No,0.8,No,0,
17,9/29/2003,9,29,2003,7:44,Willapa Bay,5,31,092903WB05,17,WB05,46.678,-124.1878,Regular,FALSE,No,0.8,No,0,
17,9/29/2003,9,29,2003,10:12,Willapa Bay,9,60,092903WB09,18,WB09,46.67317,-124.2887,Regular,FALSE,No,0.8,No,0,
17,9/29/2003,9,29,2003,12:12,Willapa Bay,14,83,092903WB14,19,WB14,46.66983,-124.4035,Regular,FALSE,No,0.8,No,0,
17,9/29/2003,9,29,2003,14:26,Willapa Bay,19,116,092903WB19,20,WB19,46.66533,-124.5126,Regular,FALSE,No,0.8,No,0,
17,9/29/2003,9,29,2003,16:30,Willapa Bay,23,140,092903WB23,21,WB23,46.66217,-124.6063,Regular,FALSE,No,0.8,No,0,
17,9/30/2003,9,30,2003,11:40,Columbia River,4,28,093003CR04,22,CR04,46.16383,-124.0778,Regular,FALSE,No,0.8,No,0,
17,9/30/2003,9,30,2003,13:12,Columbia River,7,55,093003CR07,23,CR07,46.17533,-124.1625,Regular,FALSE,No,0.8,No,0,
17,9/30/2003,9,30,2003,15:21,Columbia River,10,79,093003CR10,24,CR10,46.16783,-124.2205,Regular,FALSE,No,0.8,No,0,
17,9/30/2003,9,30,2003,17:07,Columbia River,15,116,093003CR15,25,CR15,46.1625,-124.3415,Regular,FALSE,No,0.8,No,53.02228241,
17,9/30/2003,9,30,2003,19:09,Columbia River,20,131,093003CR20,26,CR20,46.16133,-124.447,Regular,FALSE,No,0.8,No,0,
17,10/1/2003,10,1,2003,10:05,Columbia River,20,129,100103CR20,27,CR20,46.13233,-124.4462,Regular,TRUE,No,0.8,No,0,1
17,10/1/2003,10,1,2003,12:34,Columbia River,25,145,100103CR25,28,CR25,46.13167,-124.5513,Regular,FALSE,No,0.8,No,0,
17,10/1/2003,10,1,2003,14:54,Columbia River,30,307,100103CR30,29,CR30,46.16533,-124.6733,Regular,FALSE,No,0.8,No,0,
17,10/2/2003,10,2,2003,9:30,Cape Meares,1,24,100203CM01,31,CM01,45.47533,-124.003,Regular,FALSE,No,0.8,No,0,
17,10/2/2003,10,2,2003,7:49,Cape Meares,3,61,100203CM03,30,CM03,45.477,-124.0448,Regular,FALSE,No,0.8,No,0,
17,10/2/2003,10,2,2003,11:20,Cape Meares,5,85,100203CM05,32,CM05,45.499,-124.0915,Regular,FALSE,No,0.8,No,0,
17,10/2/2003,10,2,2003,13:25,Cape Meares,10,136,100203CM10,33,CM10,45.48033,-124.2083,Regular,FALSE,No,0.8,No,0,
17,10/2/2003,10,2,2003,15:28,Cape Meares,15,177,100203CM15,34,CM15,45.4805,-124.3243,Regular,FALSE,No,0.8,No,0,
17,10/3/2003,10,3,2003,8:17,Newport,3,47,100303NH03,35,NH03,44.66333,-124.128,Regular,FALSE,No,0.8,No,0,
17,10/3/2003,10,3,2003,10:05,Newport,5,59,100303NH05,36,NH05,44.66583,-124.175,Regular,FALSE,No,0.8,No,0,
17,10/3/2003,10,3,2003,12:10,Newport,10,80,100303NH10,37,NH10,44.665,-124.2855,Regular,FALSE,No,0.8,No,0,
17,10/3/2003,10,3,2003,14:10,Newport,15,92,100303NH15,38,NH15,44.668,-124.4067,Regular,FALSE,No,0.8,No,0,
17,10/3/2003,10,3,2003,16:03,Newport,20,140,100303NH20,39,NH20,44.67484,-124.5232,Regular,FALSE,No,0.8,No,0,
18,11/13/2003,11,13,2003,7:46,LaPush,4,37,111303LP04,1,LP04,47.90166,-124.7332,Regular,FALSE,No,0.8,No,1.668833283,
18,11/13/2003,11,13,2003,10:07,LaPush,6,51,111303LP06,2,LP06,47.915,-124.78,Regular,FALSE,No,0.8,No,0,
18,11/13/2003,11,13,2003,12:37,LaPush,9,82,111303LP09,3,LP09,47.90833,-124.87,Regular,FALSE,No,0.8,No,0,
18,11/13/2003,11,13,2003,15:51,LaPush,12,107,111303LP12,4,LP12,47.91167,-124.9567,Regular,FALSE,No,0.8,No,0,
18,11/14/2003,11,14,2003,8:04,Grays Harbor,10,58,111403GH10,7,GH10,46.99833,-124.415,Regular,FALSE,No,0.8,No,0,
18,11/14/2003,11,14,2003,10:32,Grays Harbor,16,81,111403GH16,8,GH16,47.00834,-124.5633,Regular,FALSE,No,0.8,No,0,
18,11/14/2003,11,14,2003,12:50,Grays Harbor,21,112,111403GH21,9,GH21,47.005,-124.6933,Regular,FALSE,No,0.8,No,0,
18,11/14/2003,11,14,2003,15:14,Grays Harbor,26,151,111403GH26,10,GH26,47,-124.81,Regular,FALSE,No,0.8,No,0,
18,11/15/2003,11,15,2003,7:52,Columbia River,4,30,111503CR04,12,CR04,46.16167,-124.0733,Regular,FALSE,No,0.8,No,0,
18,11/15/2003,11,15,2003,10:05,Columbia River,7,57,111503CR07,13,CR07,46.16833,-124.1583,Regular,FALSE,No,0.8,No,0,
18,11/15/2003,11,15,2003,12:09,Columbia River,10,79,111503CR10,14,CR10,46.16667,-124.2183,Regular,FALSE,No,0.8,No,0,
18,11/15/2003,11,15,2003,14:11,Columbia River,15,113,111503CR15,15,CR15,46.15667,-124.3333,Regular,FALSE,No,0.8,No,0,
18,11/15/2003,11,15,2003,16:43,Columbia River,20,132,111503CR20,16,CR20,46.135,-124.44,Regular,FALSE,No,0.8,No,0,
18,11/16/2003,11,16,2003,7:49,Cape Meares,1,32,111603CM01,18,CM01,45.47667,-124.015,Regular,FALSE,No,0.8,No,0,
18,11/16/2003,11,16,2003,9:48,Cape Meares,3,56,111603CM03,19,CM03,45.48833,-124.0317,Regular,FALSE,No,0.8,No,0,
18,11/16/2003,11,16,2003,14:34,Cape Meares,10,136,111603CM10,20,CM10,45.48167,-124.2083,Regular,FALSE,No,0.8,No,0,
18,11/17/2003,11,17,2003,8:17,Newport,5,60,111703NH05,22,NH05,44.68333,-124.165,Regular,FALSE,No,0.8,No,0,
18,11/17/2003,11,17,2003,11:22,Newport,10,79,111703NH10,23,NH10,44.66167,-124.2733,Regular,FALSE,No,0.8,No,0,
18,11/17/2003,11,17,2003,13:31,Newport,15,86,111703NH15,24,NH15,44.66667,-124.3967,Regular,FALSE,No,0.8,No,0,
18,11/17/2003,11,17,2003,15:56,Newport,20,134,111703NH20,25,NH20,44.665,-124.5167,Regular,FALSE,No,0.8,No,0,
19,5/22/2004,5,22,2004,14:44,Columbia River,4,28,052204CR04,1,CR04,46.16933,-124.0911,Regular,FALSE,No,0.8,No,0,
